Date,Region,Cluster,Sub_Cluster,Customer_Group,Brand,SKU_ID,SKU_Name,Forecast_Lag0_Units,Shipped_Units
2026-06-01,EMEA,EMEA East,CEE,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,6877,7227
2025-07-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,6541,6167
2025-08-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,5605,5364
2025-09-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,6041,6186
2025-10-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,6063,6422
2025-11-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,7583,7446
2025-12-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,6972,7684
2026-01-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,7691,7364
2026-02-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,7477,7541
2026-03-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,8046,7497
2026-04-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,8618,9257
2026-05-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,7757,7482
2026-06-01,EMEA,EMEA North,Nordics,Foodservice,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,8290,8323
2025-07-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,11230,12043
2025-08-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,12811,11185
2025-09-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,10385,10420
2025-10-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,8882,9667
2025-11-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,11942,10356
2025-12-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,12327,12730
2026-01-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,9887,11994
2026-02-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,13953,12326
2026-03-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,14959,15173
2026-04-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,14332,12940
2026-05-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,12688,14095
2026-06-01,EMEA,EMEA Central,Benelux,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,7510,10232
2025-07-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,501,596
2025-08-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,460,537
2025-09-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,654,804
2025-10-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,748,823
2025-11-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,772,925
2025-12-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,796,858
2026-01-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,657,821
2026-02-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,826,942
2026-03-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,836,1000
2026-04-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,738,897
2026-05-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,939,1078
2026-06-01,EMEA,EMEA South,Italy,Grocery Retail,Snap & Share,CHO-0052,Snap & Share Sharing Bag 150g,867,1052
2025-07-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1970,1710
2025-08-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1846,1628
2025-09-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1886,1585
2025-10-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1785,1534
2025-11-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1808,1492
2025-12-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1989,1758
2026-01-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2456,1978
2026-02-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2450,2030
2026-03-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2633,2175
2026-04-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2808,2205
2026-05-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2289,1941
2026-06-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2156,1851
2025-07-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,15023,12215
2025-08-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,12361,9984
2025-09-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,14882,12166
2025-10-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,14992,11794
2025-11-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,14585,12113
2025-12-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,17494,14216
2026-01-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,14971,13339
2026-02-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,19897,15002
2026-03-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,20985,17074
2026-04-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,17655,13980
2026-05-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,20512,15622
2026-06-01,EMEA,EMEA South,Iberia,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,18455,14704
2025-07-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1891,1627
2025-08-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1929,1659
2025-09-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1903,1599
2025-10-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1765,1535
2025-11-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1990,1584
2025-12-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2158,1788
2026-01-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2104,1842
2026-02-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2550,2148
2026-03-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2368,1992
2026-04-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2359,1897
2026-05-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,2069,1795
2026-06-01,EMEA,EMEA East,Turkey,Discounter,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1940,1589
2025-07-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,7421,6013
2025-08-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,6532,5370
2025-09-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,6435,5136
2025-10-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,6639,5679
2025-11-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,7647,6268
2025-12-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,7100,6224
2026-01-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,7692,7021
2026-02-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,8329,7573
2026-03-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,8945,8049
2026-04-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,8301,7805
2026-05-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,8569,8139
2026-06-01,EMEA,EMEA South,Italy,E-commerce,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,7187,6805
2025-07-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1120,940
2025-08-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1151,1000
2025-09-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1052,908
2025-10-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1000,879
2025-11-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1169,1010
2025-12-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1514,1184
2026-01-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1237,1054
2026-02-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1444,1170
2026-03-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1452,1242
2026-04-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1523,1220
2026-05-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1363,1176
2026-06-01,EMEA,EMEA North,UK & Ireland,Foodservice,Snap & Share,CHO-0053,Snap & Share Mini Bars Pouch 200g,1268,1046
2025-07-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,11161,11247
2025-08-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,10183,10358
2025-09-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,11245,11405
2025-10-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,11997,10903
2025-11-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,11441,11805
2025-12-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,11998,12272
2026-01-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,14027,12394
2026-02-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,14071,13838
2026-03-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,13705,14506
2026-04-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,13707,13260
2026-05-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,13347,13851
2026-06-01,EMEA,EMEA North,Nordics,Convenience,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,12544,12104
2025-07-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3192,3174
2025-08-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3510,3432
2025-09-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3110,3022
2025-10-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3344,3308
2025-11-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3220,3096
2025-12-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3738,3662
2026-01-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3945,3685
2026-02-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,4462,4371
2026-03-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,4429,4106
2026-04-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,4306,4156
2026-05-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,2895,3120
2026-06-01,EMEA,EMEA Central,Benelux,Discounter,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3752,3397
2025-07-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,2773,3174
2025-08-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3208,3344
2025-09-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,2767,3096
2025-10-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,2494,2963
2025-11-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,2602,3016
2025-12-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3448,3965
2026-01-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3242,3892
2026-02-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3327,4394
2026-03-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,3686,4794
2026-04-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,2919,3946
2026-05-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,2799,4162
2026-06-01,EMEA,EMEA Central,DACH,Grocery Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,2394,3865
2025-07-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,6494,7886
2025-08-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,5522,6686
2025-09-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,6051,7087
2025-10-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,5679,6681
2025-11-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,7370,8550
2025-12-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,7769,9024
2026-01-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,6548,8355
2026-02-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,9344,10590
2026-03-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,9393,10540
2026-04-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,9240,10972
2026-05-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,7422,9790
2026-06-01,EMEA,EMEA East,CEE,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,7345,8881
2025-07-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,14878,12529
2025-08-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,15749,13628
2025-09-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,15875,13303
2025-10-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,15217,12923
2025-11-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,16219,13348
2025-12-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,18504,15298
2026-01-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,18945,15990
2026-02-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,18445,16646
2026-03-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,22437,17723
2026-04-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,19454,16637
2026-05-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,19644,16756
2026-06-01,EMEA,EMEA Central,France,Travel Retail,Snap & Share,CHO-0054,Snap & Share Mini Bars Pouch 250g,18163,15667
2025-07-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,2788,2772
2025-08-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,1973,2032
2025-09-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,2383,2410
2025-10-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,3133,3244
2025-11-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,3531,3315
2025-12-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,3813,3810
2026-01-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,4220,4190
2026-02-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,4115,4196
2026-03-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,3880,3882
2026-04-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,3461,3638
2026-05-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,4343,4373
2026-06-01,EMEA,EMEA North,Baltics,E-commerce,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,3590,3730
2025-07-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,9785,7667
2025-08-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,5764,6591
2025-09-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,6614,6900
2025-10-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,5435,6992
2025-11-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,8377,7080
2025-12-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10156,8561
2026-01-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10391,8938
2026-02-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10226,9145
2026-03-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,9198,9051
2026-04-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,7919,8952
2026-05-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,7770,9468
2026-06-01,EMEA,EMEA Central,DACH,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,11699,9113
2025-07-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,7932,8252
2025-08-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,7582,7729
2025-09-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,9017,6937
2025-10-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10665,7992
2025-11-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,12792,9528
2025-12-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,9094,9207
2026-01-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10734,10060
2026-02-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10446,10756
2026-03-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,9410,8914
2026-04-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,10265,10711
2026-05-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,8902,8876
2026-06-01,EMEA,EMEA South,Iberia,Foodservice,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,9105,8694
2025-07-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,11481,12439
2025-08-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,9250,11753
2025-09-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,9634,11837
2025-10-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,8990,11430
2025-11-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,8658,11147
2025-12-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,11546,13248
2026-01-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,11877,14338
2026-02-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,12043,14323
2026-03-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,13277,15332
2026-04-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,11003,14763
2026-05-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,12167,13481
2026-06-01,EMEA,EMEA East,Turkey,Grocery Retail,Snap & Share,CHO-0055,Snap & Share Multipack 6x 150g,11206,13654
